 Average                 ," NO_
AJMER "," NO2_
AJMER "," NOX_
AJMER "," NH3_
AJMER "," SO2_
AJMER "," CO_
AJMER "," O3_
AJMER "," PM10_
AJMER "," PM2.5_
AJMER "," BENZ_
AJMER "," TOLUENE_
AJMER "," ETHYBEZ_
AJMER ", MP_XYLENE_AJMER ,"OXYLENE_
AJMER "," TEMP_
AJMER "," RH_
AJMER "," WS_
AJMER "," WD_
AJMER "," BP_
AJMER "," SR_
AJMER "," RG_
AJMER "
                  , ug/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , mg/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , degreC , % , m/s , degre----- , mmHg , W/m2 , m m 
43862.625,5.16,22.4,27.57,18.13,8.8800000000000008,0.35,95.57,55.92,33.04,0.14000000000000001,0,0,0,1.69,24.12,20.65,0.99,325.14999999999998,722.56,285.61,0
43862.666666666664,6.09,21.28,27.36,19.02,6.87,0.31,99.24,31.8,20.71,0.13,0,0,0,1.41,24.05,20.72,0.87,302.79000000000002,722.88,34.69,0
43862.708333333336,6.33,21.74,28.07,18.45,3.1,0.21,98.24,47.04,17.29,0.11,0,0,0,1.27,24.05,19.920000000000002,1.35,356.9,723.05,79.16,0
43862.75,4.5199999999999996,22.07,26.57,17.79,2.34,0.2,92.1,39.81,16.84,0.11,0,0,0,1.1000000000000001,23.67,21.73,1.76,336.47,722.88,74.819999999999993,0
43862.791666666664,6.05,26.8,32.78,23.2,9.26,0.26,50.23,51.04,26.08,0.52,0.02,0,0,2,22.2,28.03,0.97,338.62,722.66,53.77,0
43862.833333333336,4.84,32.07,36.869999999999997,30.21,7.67,0.5,6.88,96.54,28.47,2.04,0.2,0,0,5.04,20.41,32.67,0.51,0.67,722.33,46.69,0
43862.875,6.32,35.96,42.25,34.47,7.23,0.57999999999999996,4.1500000000000004,123.55,46.88,2.94,0.32,0,0,7.15,19.27,32.82,0.84,19.45,722.01,58.61,0
43862.916666666664,8.73,40.340000000000003,49.07,40.06,4.46,0.53,8.43,136.28,54.81,1.24,0.04,0,0,3.73,17.940000000000001,36.33,0.94,24.87,721.73,64.099999999999994,0
43862.958333333336,5.64,33.770000000000003,39.380000000000003,32.270000000000003,4.33,0.51,5.92,103.92,41.82,0.7,0,0,0,2.2200000000000002,17.43,37.11,1.1000000000000001,106.86,721.52,52.68,0
43863,3.96,21.96,25.92,12.62,4.38,0.4,4.8,96.64,35.380000000000003,0.66,0,0,0,3.12,15.65,41.7,1.45,93.22,721.46,53.56,0
43863.041666666664,2.75,21.07,23.81,12.2,2.6,0.42,4.47,72.12,36.94,0.7,0,0,0,2.36,15.16,44.46,1.43,108.49,721.72,55.96,0
43863.083333333336,3.52,21.74,25.15,11.99,3.18,0.47,5.36,72.5,42.16,0.99,0.01,0,0,3.2,14.1,47.64,1.31,103.8,721.93,54.38,0
43863.125,3.82,21.9,25.72,11.64,2.77,0.52,4.78,66.95,214.28,1.27,0.02,0,0,4.32,13.62,50.5,1.58,93.5,722,57.44,0
43863.166666666664,3.8,21.57,25.37,11.99,2.13,0.53,5.99,73.7,141.07,1.18,0,0,0,4.72,13.5,51.67,1.1200000000000001,70.260000000000005,722.14,50.85,0
43863.208333333336,2.59,22.48,25.06,11.8,2.75,0.43,5.34,74.3,88.97,0.91,0.02,0,0,3.53,12.48,55.86,0.75,20.55,722.26,62.44,0
43863.25,2.67,21.69,24.35,12.22,2.1800000000000002,0.41,6.29,96.59,61.71,0.86,0,0,0,2.46,11.3,59.98,0.8,16.98,722.17,72.62,0
43863.291666666664,3.96,20.78,24.74,12.15,2.8,0.39,6.55,90.84,45.27,0.89,0,0,0,2.72,12.28,57.61,0.91,38.39,721.88,67.790000000000006,0
43863.333333333336,1.88,20.95,22.61,12.1,3.97,0.39,6.36,108.67,45.85,1.38,0,0,0,2.99,12.94,55.24,1.24,41.95,721.47,65.03,0
43863.375,8.23,28.74,36.92,24.24,6.31,0.55000000000000004,25.44,101.24,57.53,1.71,0.03,0,0,1.85,14.43,52.4,1.49,58.2,721.05,58.32,0
43863.416666666664,7.02,30.6,37.61,28.19,8.32,0.59,35.36,107.5,53.1,1.7,0.05,0,0,0,17.34,47.03,1.08,52.1,720.7,139.1,0
43863.458333333336,7.16,30.82,37.97,28.11,8.14,0.55000000000000004,81.98,133.66,63.02,1.1499999999999999,0.03,0,0,0,20.43,37.909999999999997,2.2599999999999998,101.75,720.61,285.45,0
43863.5,5.43,23.66,29.12,20.420000000000002,5.3,0.49,97.85,101.54,51.8,0.91,0.01,0,0,0,22.9,29.39,2.0699999999999998,122.06,720.85,397.1,0
43863.541666666664,3.54,19.88,23.41,12.7,7.64,0.37,106.87,69.349999999999994,49.42,0.42,0.02,0,0,0,23.57,24.9,2.4700000000000002,94.48,721.37,446.47,0
43863.583333333336,3.27,20.3,23.5,12.2,6.34,0.34,108.55,80.86,54.39,0.24,0,0,0,1.57,24.19,24.38,2.2799999999999998,109.07,721.97,474.84,0
43863.625,4.66,20.78,25.44,12.54,4.6900000000000004,0.31,111.89,75.510000000000005,39.85,0.19,0,0,0,3.09,24.56,22.37,2.25,104.88,722.48,316.39,0
43863.666666666664,4.49,20.61,25.05,12.74,3.95,0.26,114.21,69.84,43.77,0.18,0,0,0,2.41,24.65,21.98,1.62,78.16,722.74,51.59,0
43863.708333333336,3.19,19.32,22.33,13.17,4.66,0.22,116.25,74.53,32.950000000000003,0.19,0,0,0,2.25,24.73,22.31,2.11,73.48,722.97,91.1,0
43863.75,3.47,19.41,22.88,13.08,4.82,0.31,109.35,59.42,32.94,0.22,0,0,0,2.1800000000000002,24.54,22.58,2.09,87.36,722.98,80,0
43863.791666666664,4.82,23.58,28.24,18.68,5.04,0.35,55.69,80.83,35.1,0.54,0,0,0,1.79,23.33,24.99,0.79,51.43,722.79,40.01,0
43863.833333333336,10.06,29.33,39.380000000000003,25.46,9.5399999999999991,0.49,5.94,115.95,52.78,1.7,0.09,0,0,3.32,21.5,30.15,0.67,18.23,722.43,59.47,0
43863.875,8.86,37.69,46.54,33.340000000000003,6.18,0.59,6.44,179.84,79.89,2.0699999999999998,0.15,0,0,3.02,20.170000000000002,34.35,1.02,35.61,722.05,60.93,0
43863.916666666664,9.52,40.19,49.71,35.56,4.6399999999999997,0.53,5.61,180.7,82.03,1.68,0.05,0,0,3.96,19.190000000000001,35.99,1.39,69.73,721.8,55.41,0
43863.958333333336,6.43,29.36,35.82,25.07,3.39,0.39,5.8,151.66999999999999,59.35,0.75,0,0,0,0.63,17.93,38.729999999999997,1.75,80.58,721.74,55.66,0
43864,5.82,28.75,34.56,25.51,3.54,0.3,7.62,100.02,41.67,0.59,0,0,0,2.4700000000000002,16.54,44.81,1.63,92.23,721.68,59.39,0
43864.041666666664,1.88,20.59,22.31,14.31,2.79,0.4,7.7,88.29,31.82,0.59,0,0,0,2.04,15.58,49.19,1.46,98.47,721.89,59.25,0
43864.083333333336,2.2999999999999998,19.03,21.2,13.05,2.91,0.46,8.02,78.260000000000005,37.229999999999997,0.85,0,0,0,3.37,15.04,52.24,1.51,114.69,722.2,64,0
43864.125,2.36,19.39,21.49,13.11,2.68,0.46,12.17,62.78,44.52,0.77,0,0,0,2.7,14.67,54.23,1.41,96.99,722.44,60.81,0
43864.166666666664,3.31,18.91,22.22,12.78,2.29,0.44,11.61,47.76,35,0.75,0,0,0,3.53,14.56,56.38,1.57,95.82,722.58,62.9,0
43864.208333333336,2.14,19.829999999999998,21.59,15.29,1.8,0.38,8.89,53.87,34.58,0.56999999999999995,0,0,0,2.76,14.19,59.13,1.52,85.65,722.66,58.27,0
43864.25,3.56,20.07,23.22,15.66,2.11,0.33,7.68,43.65,32.549999999999997,0.61,0,0,0,2.63,13.92,59.68,1.04,59.02,722.58,57.87,0
43864.291666666664,2.16,20.16,21.89,15.79,2.48,0.3,8.83,51.95,37.22,0.78,0,0,0,1.68,12.19,64.83,0.71,9.8699999999999992,722.33,72.150000000000006,0
43864.333333333336,2.59,21.74,24.23,18.36,3.53,0.41,8.93,51.15,31.56,1.42,0.01,0,0,3.09,11.61,68.12,0.64,341.94,722.01,63.53,0
43864.375,4.1900000000000004,30.84,34.86,25.46,7.74,0.59,19.98,95.81,53.83,2.37,0.1,0,0,1.28,13.25,63.87,0.66,22.62,721.63,65.69,0
43864.416666666664,3.43,30.01,33.39,25.87,8.27,0.56000000000000005,56.44,,,2.2999999999999998,7.0000000000000007E-2,0,0,0,18,48.19,2.1,85.23,721.49,168.03,0
43864.458333333336,4.3600000000000003,28.85,33.200000000000003,25.48,,0.39,64.63,0,0,0.96,0,0,0,4.74,21.37,39.049999999999997,1.62,97.18,721.43,279.88,0
43864.5,3.49,23.3,26.78,19.32,12.32,0.33,83.68,56.67,40.71,0.5,0,0,0,2.81,23.6,32.79,0.85,86.01,721.7,363.29,0
43864.541666666664,3.62,23.72,27.34,18.79,12.39,0.31,110.84,53.96,23.79,0.25,0,0,0,2.21,24.63,28.97,1.06,130.19999999999999,722.31,426.4,0
43864.583333333336,2.58,22.73,25.31,18.55,9.1199999999999992,0.27,120.22,50.79,34.43,0.13,0,0,0,1.81,25.63,25.42,0.73,225.88,722.93,462.37,0
43864.625,1.77,20.8,22.56,17.079999999999998,8.42,0.33,118.33,51.24,29.07,0.13,0,0,0,1.72,25.79,24.27,0.73,204.56,723.42,309.38,0
43864.666666666664,2.56,15.98,18.52,14.37,22.59,0.37,127.96,49.2,16.66,0.17,0,0,0,1.61,25.44,24.91,0.71,319.45,723.92,57.2,0
43864.708333333336,2.69,17.48,20.079999999999998,14.62,26.32,,125.55,54.47,28.19,0.32,0,0,0,1.79,25.53,24.05,0.15,236.61,724.21,78.53,0
43864.75,3.39,16.37,19.59,13.27,28.74,0.27,116.5,69.680000000000007,44.85,0.47,0,0,0,2.0499999999999998,24.96,27.23,1.39,311.47000000000003,724.21,79.650000000000006,0
43864.791666666664,6.6,20.37,26.97,17.97,22.31,0.48,33.61,63.27,54.03,0.82,0.02,0,0,2.58,23.19,32.58,0.78,344.46,724.06,57.32,0
43864.833333333336,7.04,20.09,27.07,18.8,24.3,0.61,12.02,114.18,55.1,2.14,0.16,0,0,4.22,21.58,37.65,0.5,348.45,723.87,51.47,0
43864.875,5.95,20.059999999999999,26.05,19.11,11.13,0.73,8.61,167.17,95.31,3.09,0.38,0,0,7.58,20.010000000000002,40.590000000000003,0.43,3.41,723.6,50.59,0
43864.916666666664,3.11,16.899999999999999,19.46,17.739999999999998,9.7799999999999994,0.9,9.41,172.95,99.91,1.74,0.27,0,0,7.09,19.260000000000002,40.799999999999997,0.76,13.68,723.46,65.540000000000006,0
43864.958333333336,4.87,12.4,17.28,11.48,7.5,0.78,13.67,158.99,95.34,0.78,0.02,0,0,0.94,18.34,41.33,0.56999999999999995,358.11,723.51,67.89,0
43865,2.4700000000000002,11.57,13.9,12.28,6.22,0.66,15.76,121.42,68.42,0.66,0,0,0,2.59,17.3,45.98,0.52,68.97,723.59,55.08,0
43865.041666666664,3.85,12.05,15.89,11.68,4.32,0.57999999999999996,10.44,93.08,62.58,0.97,0.02,0,0,3.04,16.75,47.95,1.06,81.709999999999994,723.63,50.54,0
43865.083333333336,1.64,12.11,13.08,11.84,3.94,0.56999999999999995,8.0500000000000007,99.05,69.489999999999995,1.08,0.02,0,0,4.18,16.02,51.29,1.26,100.32,723.8,58.17,0
43865.125,2.0499999999999998,12.87,14.66,11.88,3.95,0.56000000000000005,9.6,88.65,75.2,1.51,0.01,0,0,4.4800000000000004,15.37,56.63,1.45,104.82,724.08,64.42,0
43865.166666666664,2.15,10.93,12.57,12.2,4.12,0.53,9,89.88,85.81,1.22,0,0,0,4.5999999999999996,14.83,61.98,0.99,112.08,724.3,59.02,0
43865.208333333336,2.38,11.1,13.32,11.94,5.71,0.54,6.74,80.91,86.76,2.21,0.03,0,0,6.1,14.26,68.010000000000005,1.1000000000000001,88.59,724.29,57.17,0
43865.25,2.57,11.28,13.64,12.36,5.93,0.57999999999999996,10.199999999999999,84.08,537.34,2.02,0.03,0,0,6.34,14.01,70.959999999999994,1.1100000000000001,120.29,724.19,61.16,0
43865.291666666664,3.29,11.71,14.85,11.8,5.7,0.62,8.49,106.93,392.77,2.61,0.05,0,0,7.1,13.17,76.930000000000007,0.28000000000000003,53.4,723.9,52.87,0
43865.333333333336,6.09,16.57,22.66,17.16,7.41,0.69,9.81,94.01,239.05,2,0.06,0,0,5.66,13.16,75.61,0.71,100.6,723.55,58.42,0
43865.375,7.08,19.260000000000002,26.34,18.96,9.32,1.06,24.63,119.43,0,4.28,0.13,0,0,7.97,14.88,69.39,1.17,117.53,723.25,76.510000000000005,0
43865.416666666664,7.65,20.79,28.45,19.89,9.69,0.94,50.34,169.52,144.93,3.17,0.11,0,0,3.78,17.98,63.71,0.98,167.46,722.98,167.35,0
43865.458333333336,9.1199999999999992,26.37,35.49,23.59,11.54,0.66,,134.56,104.29,0.66,0.02,0,0,1.41,21.15,44.39,1.4,184.7,722.86,279.47000000000003,0
43865.5,4.62,19.489999999999998,24.11,17.600000000000001,10.7,0.5,,85.08,72.67,,,,,,24.14,36.21,0.92,247.93,723.06,380.38,0
43865.541666666664,3.88,17.68,21.56,15.98,30.76,0.48,107.85,105.21,45.98,1.1299999999999999,0.16,0,0,2.64,25.65,26.08,0.9,246.85,723.5,445.47,0
43865.583333333336,5.28,16.489999999999998,21.77,15.89,11.86,0.4,103.4,92.52,43.21,0.93,0.24,0,0,7.72,25.85,23.35,1.1599999999999999,312.67,724.07,478.33,0
43865.625,,,,,6.49,0.28999999999999998,101.93,75.64,35.340000000000003,0.25,0.03,0,0,1.49,26.04,22.65,1.43,303.25,724.48,322.45,0
43865.666666666664,,,,,3.99,0.23,101.55,62.99,26.6,0.21,0.01,0,0,1.24,25.81,22.47,1.4,303.89,724.67,64.13,0
43865.708333333336,2.36,14.07,15.13,11.3,4.59,0.3,105.45,54.86,23.9,0.22,0.03,0,0,1.18,25.89,22.39,1.46,312.20999999999998,724.72,94.53,0
43865.75,4.42,15.08,18.12,11.17,4.78,0.33,99.7,48.11,31.9,0.22,0.03,0,0,0.98,25.42,25.05,1.0900000000000001,352.76,724.44,80.900000000000006,0
43865.791666666664,5.14,21.43,25.7,18.07,6.29,0.44,51.85,75.09,22.57,0.73,7.0000000000000007E-2,0,0,2.4300000000000002,24,27.95,0.57999999999999996,18.059999999999999,724.09,56.21,0
43865.833333333336,8.56,22.68,30.04,21.77,7.91,0.62,7.28,114.56,42.87,2.02,0.28000000000000003,0,0,4.41,22.54,31.18,0.51,8.2799999999999994,723.75,56.46,0
43865.875,7.2,22.9,29.09,21.69,11.1,0.7,4.37,146.47,60.89,3.49,0.7,0,0,8.9499999999999993,21.33,35.25,0.67,338.43,723.39,59.92,0
43865.916666666664,6.13,19.39,23.98,17.940000000000001,7.26,0.77,9.82,193.63,90.82,3.74,0.67,0,0,7.8,19.940000000000001,36.380000000000003,0.83,350.56,723.07,71,0
43865.958333333336,4.09,16.760000000000002,19.579999999999998,12.84,4.1900000000000004,0.61,14.1,155.04,67.61,0.83,0.08,0,0,2.5099999999999998,19.190000000000001,39.17,1.37,32.58,722.83,74.83,0
43866,4.05,16.29,18.77,13.5,5.3,0.49,13.3,116.41,52.21,0.56999999999999995,0.04,0,0,1.52,18.75,42.93,1.67,49.92,722.71,71.98,0
43866.041666666664,3.99,16.53,19.170000000000002,12.8,6.38,0.42,10.53,95.19,46.09,0.41,0.03,0,0,1.28,17.72,47.01,1.03,23.16,722.76,68.7,0
43866.083333333336,3.86,16.96,19.87,12.7,6.09,0.38,12.32,82.38,37.14,0.57999999999999996,0.03,0,0,1.45,16.46,52.01,1.08,23.45,722.85,69.06,0
43866.125,4.0199999999999996,16.600000000000001,19.329999999999998,12.91,5.62,0.4,13.57,76.62,35.79,0.31,0.03,0,0,0.98,15.37,56.16,0.99,16.05,723.06,72.61,0
43866.166666666664,2.83,16.559999999999999,18.03,13.23,5.07,0.36,13.39,77.5,43.71,0.56000000000000005,0.03,0,0,1.3,14.46,60.74,0.9,18.82,723.18,70.39,0
43866.208333333336,3.2,16.739999999999998,18.8,13.06,4.17,0.36,13.97,67.34,40.31,0.51,0.03,0,0,1.28,14.06,63.47,1,18.68,723.36,73.39,0
43866.25,3.36,17.12,19.670000000000002,13.01,4.37,0.38,12.67,74.58,38.94,0.56000000000000005,0.03,0,0,1.45,13.87,65.84,0.89,31.95,723.31,69.900000000000006,0
43866.291666666664,2.91,17.149999999999999,19.28,12.78,4.33,0.37,15.72,75.53,45.67,0.84,0.02,0,0,1.9,13.33,69.59,0.81,354.07,722.98,70.31,0
43866.333333333336,4.63,20.329999999999998,23.88,17.62,4.6100000000000003,0.4,24.8,76.510000000000005,50.23,1.23,0.02,0,0,3.1,12.76,72.75,0.87,17.510000000000002,722.57,72.94,0
43866.375,7.05,23.83,29.81,21.55,6.97,0.43,32.4,80.680000000000007,51.2,1.3,0.06,0,0,3.18,13.89,70.8,0.81,20.02,722.24,77.91,0
43866.416666666664,6.92,26.31,32.44,24.99,8.4600000000000009,0.47,55.77,94.89,55.63,1.6,7.0000000000000007E-2,0,0,3.88,17.5,61.8,0.88,42.47,722.02,147.99,0
43866.458333333336,8.98,26.62,35.56,27.47,8.26,0.54,76.180000000000007,124.42,54.16,1.82,0.06,0,0,3.42,20.74,53.34,0.56000000000000005,48.74,721.8,248.78,0
43866.5,6.02,17.87,23.89,15.14,8.4700000000000006,0.45,95.69,112.69,62.28,1.01,0.06,0,0,2.34,23.24,45.53,0.46,297.7,722.04,352.31,0
43866.541666666664,3.76,18.12,21.85,14.38,7.3,0.46,109.21,148.58000000000001,54.59,0.8,0.05,0,0,2.2000000000000002,24.55,40.020000000000003,0.88,297.2,722.48,406.01,0
43866.583333333336,3.83,17.07,20.84,12.72,6.93,0.43,119.84,111.43,47.39,0.6,0.03,0,0,1.86,25.28,35.92,1.18,298.73,723.03,430.27,0
43866.625,4.99,17.39,22.37,11.7,6.39,0.48,121.81,92.94,42.53,0.41,0.02,0,0,1.44,25.43,31.96,1.01,356.96,723.47,293.58999999999997,0
43866.666666666664,4.0999999999999996,15.38,19.489999999999998,10.52,9.67,0.4,114.1,68.97,41.56,0.21,0,0,0,0.75,25.63,29.01,1.73,293.86,723.81,72.87,0
43866.708333333336,4.95,12.8,17.75,8.68,6.27,0.32,112.22,67.78,31.87,0.36,0.03,0,0,1.59,25.46,28.86,1.47,313.27,724,95.46,0
43866.75,2.21,13.53,15.16,9.42,8.43,0.31,106.32,66.67,21.55,0.36,0.01,0,0,1.39,25,29.13,1.95,327.3,723.99,88.54,0
43866.791666666664,6.45,15.31,21.76,13.7,4.41,0.42,43.88,52.86,27.41,0.76,0.1,0,0,0.41,23.59,34.33,0.97,333.25,723.85,57.34,0
43866.833333333336,4.6100000000000003,17.3,21.86,16.18,8.89,0.63,9.2899999999999991,110.66,47.22,3.4,1.62,0,0,3.2,22.07,39.880000000000003,0.51,342.53,723.64,49.58,0
43866.875,8.23,25.92,34.08,24.42,9.41,0.96,8.08,176.74,71.45,5.34,4.84,0,0,9.17,21,41.56,1.26,341.99,723.34,63.79,0
43866.916666666664,9.61,34.49,44.13,31.29,5.21,0.56000000000000005,21.51,158.63999999999999,64.650000000000006,1.1100000000000001,0.39,0,0,2.67,19.48,42.22,1.24,3.98,723.09,70.12,0
43866.958333333336,8.16,27.11,35.270000000000003,21.76,5.42,0.33,16.329999999999998,126.04,53.22,0.43,0.01,0,0,1.19,18,46.82,1.03,14.9,722.83,70.11,0
43867,6.84,26.87,33.71,22.21,6.09,0.27,12.8,82.13,46.4,0.41,0.01,0,0,0.86,16.670000000000002,51.78,1.1299999999999999,19.55,722.59,72.39,0
43867.041666666664,7.66,26.41,34.06,21.99,2.67,0.35,10.37,73.16,35.119999999999997,0.56000000000000005,0.02,0,0,1.18,15.71,54.83,0.98,24.71,722.5,71.040000000000006,0
43867.083333333336,6.21,26.82,33.020000000000003,22.06,2.73,0.37,9.8800000000000008,69.84,43.22,1.1200000000000001,0.02,0,0,1.61,15.2,56.19,0.79,19.84,722.56,70.8,0
43867.125,7.11,27.7,34.799999999999997,22.11,2.35,0.38,10.51,78.78,46.65,0.79,0.01,0,0,1.78,14.99,57.63,0.71,11.86,722.88,70.17,0
43867.166666666664,7.9,27.91,35.840000000000003,21.79,2.34,0.42,9.68,80.42,61.85,1.1000000000000001,0.01,0,0,2.46,14.3,60.75,0.7,7.93,723.08,66.42,0
43867.208333333336,2.09,17.29,19.18,11.82,3.61,0.37,10.37,77.790000000000006,56.76,0.84,0.01,0,0,2.06,13.69,63.64,0.94,51.65,723.4,62.15,0
43867.25,1.39,17.21,18.22,12.06,4.1500000000000004,0.47,7.31,82.82,52.14,0.85,0.01,0,0,2.2799999999999998,13.55,63.99,1.2,64.650000000000006,723.54,58.69,0
43867.291666666664,2.57,16.350000000000001,18.82,11.94,5.0199999999999996,0.59,7.31,80.47,69.150000000000006,1.1100000000000001,0.02,0,0,2.66,13.08,67.239999999999995,1.25,69.62,723.28,57.77,0
43867.333333333336,1.97,17,18.690000000000001,11.89,5.82,0.66,11.15,90.64,77.12,1.74,0.04,0,0,3.86,11.73,73.599999999999994,0.92,10.27,722.71,69.650000000000006,0
43867.375,5.22,26.58,31.75,24.21,6.91,0.73,37.409999999999997,118.8,91.41,2.06,0.09,0,0,1.45,12.53,71.02,1.04,40.57,722.34,73.34,0
43867.416666666664,5.3,28.77,34.06,26.34,6.54,0.68,56.03,133.74,104.15,1.9,0.08,0,0,0,15.62,60.46,1.82,81.69,722.21,172.47,0
43867.458333333336,0,0,0,7.21,5.72,0.54,75.489999999999995,131.96,94.01,1.4,0.03,0,0,10.15,18.88,50.28,0.68,47.07,722.15,262.99,0
43867.5,,,,,6.15,0.49,93.55,116.62,77.849999999999994,1.21,0.04,0,0,3.06,21.05,41.97,1,329.83,722.39,348.89,0
43867.541666666664,2.46,2.96,4.3600000000000003,4.1100000000000003,6.88,0.47,112.11,111.39,62.12,0.6,0.01,0,0,2.88,22.36,32.06,0.8,10.46,722.98,409.45,0
43867.583333333336,11.1,6.5,15.95,3.72,12.11,0.37,112.71,85.13,42.74,0.38,0,0,0,2.27,23.28,30.44,1.01,341.65,723.6,426.16,0
43867.625,4.1900000000000004,3.27,3.55,3.66,12.15,0.24,112.97,64.95,44.76,0.37,0,0,0,1.81,23.5,28.6,1.1299999999999999,325.95999999999998,724.1,300.43,0
43867.666666666664,6.55,17.59,20.69,20.22,13.67,0.3,113.3,62.27,41.79,0.35,0,0,0,1.82,23.66,26.81,1.73,304.73,724.35,54.66,0
43867.708333333336,7.88,18.13,26.01,20.309999999999999,6.99,0.3,115.7,55.14,26.65,0.21,0,0,0,1.35,23.82,22.53,1.37,310.47000000000003,724.42,80.78,0
43867.75,7.03,18.38,25.41,19.739999999999998,6.52,0.37,109.14,56.36,26.09,0.21,0,0,0,1.45,23.78,20.309999999999999,1.44,294.22000000000003,724.44,75.11,0
43867.791666666664,8.73,19.21,27.91,21.91,6.73,0.48,73.760000000000005,51.61,28.4,0.76,0.06,0,0,1.5,22.34,21.43,1.1599999999999999,302.64999999999998,724.23,41.48,0
43867.833333333336,8.66,28.65,37.299999999999997,29.95,7.86,0.7,20.29,81.459999999999994,42.09,2.4300000000000002,0.41,0,0,7.56,20.59,28.12,0.61,323.42,723.89,37.270000000000003,0
43867.875,10.29,28.93,39.200000000000003,30.56,18.739999999999998,0.94,11.85,121.74,54.58,4.58,1.19,0,0,11.96,19.059999999999999,38.590000000000003,0.57999999999999996,327.94,723.5,44.26,0
43867.916666666664,9.99,35.03,45.02,35.840000000000003,12.1,1.08,8.9499999999999993,183.35,85.99,6.25,1.78,0,0,12.59,18.88,35.17,0.76,344.29,723.19,59.38,0
43867.958333333336,9.11,30.92,40.06,28.88,4.6500000000000004,0.85,13.72,171.14,83.61,2.06,0.34,0,0,1.61,17.420000000000002,33.770000000000003,0.84,13.42,722.94,65.87,0
43868,4.3099999999999996,22.66,26.85,18.3,4.17,0.63,15.76,120.23,53.08,0.6,0.01,0,0,2.16,16.329999999999998,37.450000000000003,0.84,23.26,722.88,66.58,0
43868.041666666664,4.2699999999999996,22.68,26.91,10,2.87,0.47,13.18,97.16,46.65,0.6,0.01,0,0,2.41,15.76,39.450000000000003,0.71,60.09,723.1,50.85,0
43868.083333333336,4.9000000000000004,21.23,26.04,10.26,3.36,0.39,11.29,83.2,38.619999999999997,0.72,0,0,0,1.34,15.55,38.71,1.21,67.52,723.19,54.94,0
43868.125,3.64,23.73,27.28,9.94,2.87,0.41,10.63,88.08,48.83,0.76,0,0,0,2.39,14.24,43.89,0.66,351.94,723.2,58.07,0
43868.166666666664,5.18,22.76,27.94,9.86,2.56,0.39,12.24,88.98,37,0.84,0,0,0,1.38,13.41,46.6,0.48,2.91,723.23,61.96,0
43868.208333333336,3.86,22.82,26.67,9.85,3.43,0.46,10.59,84.01,41.27,1.07,0.02,0,0,2.97,13.03,50.33,1.43,118.07,723.14,60.22,0
43868.25,3.78,22.82,26.53,10.34,4.3899999999999997,0.61,11.02,80.78,41.63,1.63,0.03,0,0,4.88,11.57,59.05,1.4,102.27,722.93,61.3,0
43868.291666666664,5.95,23.24,29.19,9.42,5.26,0.78,8.74,90.85,58.87,3.41,7.0000000000000007E-2,0,0,3.76,11.38,60.18,0.93,72.260000000000005,722.57,53.32,0
43868.333333333336,3.58,24.39,27.9,9.82,8.0299999999999994,0.85,7.62,102.78,75.09,3.21,0.09,0,0,4.3099999999999996,11.49,59.84,1.33,91.83,722.14,51.41,0
43868.375,7.96,29.32,37.28,21.74,7.83,1,28.36,144.06,96.4,4.08,0.15,0,0,4.91,12.87,57.57,1.53,114.72,721.73,68.099999999999994,0
43868.416666666664,9.41,28.95,38.369999999999997,24.79,7.48,0.93,58.72,166.82,97.64,2.88,0.12,0,0,25.41,17.22,44.32,1.18,83.4,721.43,164.92,0
43868.458333333336,9.73,29.9,39.630000000000003,24.72,4.7300000000000004,0.62,97.5,151.15,90.35,1.59,0.03,0,0,4.96,21.44,30.59,1.77,84.95,721.24,289.29000000000002,0
43868.5,4.6500000000000004,25.82,30.47,16.62,4.2,0.44,109.54,107.14,67.39,0.54,0,0,0,2.3199999999999998,23.16,24.71,2.0699999999999998,57.45,721.36,350.12,0
43868.541666666664,5.58,25.26,30.85,15.75,2.23,0.28999999999999998,112.73,86.98,51.13,0.32,0,0,0,2.11,24.13,21.28,2.08,41.63,721.75,370.75,0
43868.583333333336,6.71,24.76,31.47,15.48,1.19,0.23,107.79,94.14,37.33,0.2,0,0,0,1.35,24.76,17.12,2.25,49.86,722.34,410.05,0
43868.625,5.01,25.74,30.74,15.54,0.82,0.15,110.54,91.99,29.7,0.08,0,0,0,0.63,25.18,16.489999999999998,2.36,55.21,722.7,308.94,0
43868.666666666664,5.18,23.92,29.11,13.65,1.07,0.1,113.85,77.52,40.36,0.08,0,0,0,0.62,25.11,17.68,2.0499999999999998,37.76,722.87,58.27,0
43868.708333333336,4.5999999999999996,24.75,29.35,13.51,2.21,0.32,112.12,89.98,28.07,0.12,0,0,0,0.75,25.24,18.2,1.97,37.630000000000003,722.97,85.41,0
43868.75,4.5199999999999996,22.36,26.82,12.43,2.15,0.28000000000000003,107.56,94.04,32.43,0.13,0,0,0,0.93,24.89,17.940000000000001,1.48,35.950000000000003,722.88,81.239999999999995,0
43868.791666666664,6.83,21.91,28.67,12.94,3.67,0.38,74.099999999999994,97.84,38.08,0.46,0,0,0,1.06,23.63,20,1.1599999999999999,41.81,722.61,58.42,0
